alpha,tau,r,Dtau,Dr
0.868954842774594,9.40161683704677,10.149137031086447,-19.700243388139103,-2.941362463025041
0.8700788031970611,9.379484342915527,10.145813362329475,-19.682741885218675,-2.972774304965796
0.8713891248778538,9.353707256637131,10.141894389989695,-19.661830534065253,-3.008808938880126
0.8746712079925951,9.289264540941142,10.13187471837406,-19.60705553036412,-3.096265839751329
0.8768685074355219,9.24622378388447,10.125008778173166,-19.568735583513345,-3.1528576013285905
0.8789252265351564,9.206014724659887,10.118471509389835,-19.53125497732908,-3.203879492056531
0.8800483294097317,9.18409074921769,10.114857753338216,-19.510500453657883,-3.231379364585905
0.8813386654788146,9.158931479029546,10.110668350917004,-19.485654763532224,-3.2617563883259386
0.8845717537271399,9.096033303559185,10.099999962090532,-19.43082715206552,-3.346750152912904
0.887872021622071,9.031815487676983,10.08858590747043,-19.494605926782278,-3.581431241665385
0.889298417317747,9.004016936665154,10.08343917654035,-19.47565288490207,-3.626308007571789
0.8905763071542161,8.97914819771289,10.07878947215883,-19.446899203828597,-3.652049696099327
0.8916634601615568,8.95801832724137,10.074805515263067,-19.42479812149771,-3.6768097214451814
0.892751911035325,8.936888456769848,10.070791269226381,-19.400539781138697,-3.698954774086137
0.8971191562194651,8.852368974883765,10.054437378148979,-19.304250682963602,-3.7886805621935764
0.8983532449334111,8.82856338597606,10.049747199328051,-19.27579130461587,-3.812364576205594
0.8996745045505974,8.803115292623124,10.044693491869342,-19.24508067356689,-3.837348285876331
0.9010833848648705,8.776024694824955,10.039268843596604,-19.211751754178437,-3.8631808179830287
0.9041467227057434,8.717285433695166,10.027351260919385,-19.137703156262468,-3.9170384896126227
0.9072221440256187,8.658546172565378,10.015225874266358,-19.061117741952163,-3.967791170658071
0.9085473705242845,8.633308138723518,10.009953762648236,-19.027448513621756,-3.9886492044111694
0.9096608635283974,8.612137100658748,10.005502891785163,-18.99885938371925,-4.005712784517144
0.9107760422918312,8.59096606259398,10.001026467471258,-18.96996468465655,-4.0223905876078625
0.9152540845857268,8.506281910334904,9.982871011926706,-18.851335659262617,-4.085202068657956
0.9164021537451387,8.484657068767673,9.978172227217264,-18.820289671654443,-4.1002664707450105
0.9179014138074014,8.456471198717955,9.972010522357593,-18.779345674639398,-4.119272821168458
0.9190237668604797,8.43541146928674,9.967379476221941,-18.748436351636965,-4.133054435907912
0.9203449543500172,8.410665459690408,9.961908488377683,-18.711756965305923,-4.148767689016756
0.9236594070664801,8.348800435699584,9.948095284959004,-18.61854581522249,-4.186017084355541
0.9274662011260824,8.27813157750803,9.932086108590559,-18.508627355690667,-4.223835398511852
0.9297586069721223,8.235777899510245,9.922377479530113,-18.442424985752844,-4.246015231886108
0.9312219678027845,8.208821971894118,9.916155292824923,-18.39864254838465,-4.257845190312104
0.932555181601814,8.184318523171163,9.91047060708334,-18.36005655193183,-4.270236318441903
0.9338912797090855,8.159815074448206,9.904759080818925,-18.31705145297304,-4.276544850944553
0.9392574958043249,8.061801279556379,9.88149406010027,-18.314182518094395,-4.532935077444677
